data_pobrania,tytul,cena,link,aneks,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-08 08:43,Rymarska 2 pokoje/piwnica/garaż,2800,https://www.otodom.pl/pl/oferta/rymarska-2-pokoje-piwnica-garaz-ID4A0tD,NIE,840,0,2,"ul. Rymarska, Wrocław",2001,miejskie,3150,do zamieszkania,61,2026-02-11
2026-02-08 08:44,3-pokoje - Braniborska 60/10 - bez prowizji,3656,https://www.otodom.pl/pl/oferta/3-pokoje-braniborska-60-10-bez-prowizji-ID4zZwH,NIE,418,1,3,Wrocław,2024,miejskie,brak,do zamieszkania,46.38,2026-02-11
2026-02-08 08:44,"Park Kleciński - 2 pokoje, garaż, klimatyzacja, wysoki standard",3000,https://www.otodom.pl/pl/oferta/park-klecinski-2-pokoje-garaz-klimatyzacja-wysoki-standard-ID4A0t7,NIE,700,3,2,"ul. Międzygórska, Wrocław",2015,miejskie,3700,do zamieszkania,43,2026-02-11
2026-02-08 08:44,Bez prowizji | Dmowskiego | 2 pokoje | parking,2900,https://www.otodom.pl/pl/oferta/bez-prowizji-dmowskiego-2-pokoje-parking-ID4zndz,NIE,900,4,2,"ul. Romana Dmowskiego, Wrocław",2022,miejskie,4000,do zamieszkania,46,2026-02-11
2026-02-08 08:44,3 pokoje | Sikorskiego | parking | klimatyzacja,3999,https://www.otodom.pl/pl/oferta/3-pokoje-sikorskiego-parking-klimatyzacja-ID4u8if,NIE,1000,4,3,"ul. gen. Władysława Sikorskiego, Wrocław",2024,miejskie,4500,do zamieszkania,60.16,2026-02-11
2026-02-08 08:45,"2 pokoje, balkon, garaż, komórka, ul. Wańkowicza, blisko AOW, Factoria",2900,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-garaz-komorka-ul-wankowicza-blisko-aow-factoria-ID4A0hy,NIE,580,2,2,"ul. Melchiora Wańkowicza, Wrocław",brak,brak,3800,do zamieszkania,39,2026-02-11
2026-02-08 08:45,Kawalerka świeżo po remoncie | Nadodrze | Rynek,2250,https://www.otodom.pl/pl/oferta/kawalerka-swiezo-po-remoncie-nadodrze-rynek-ID4zWHI,NIE,250,0,1,"ul. Kaszubska, Wrocław",brak,miejskie,2900,do zamieszkania,27,2026-02-11
2026-02-08 08:45,Ekskluzywne 3 pokojowe | 74 m² | Krzyki–Partynice |,5700,https://www.otodom.pl/pl/oferta/ekskluzywne-3-pokojowe-74-m-krzykipartynice-ID4A0qj,NIE,1260,3,3,"ul. Krzycka, Wrocław",2013,miejskie,7000,do zamieszkania,74.2,2026-02-11
2026-02-08 08:46,2-pokojowe | Balkon |Olimpia Port | Siłownia |Pet-friendly,2800,https://www.otodom.pl/pl/oferta/2-pokojowe-balkon-olimpia-port-silownia-pet-friendly-ID4zUnz,NIE,0,2,2,"Ameriga Vespucciego, Wrocław",brak,brak,brak,brak,37,2026-02-11
2026-02-08 08:46,Mieszkanie 50m2 Olimpia Port - Swojczyce,3000,https://www.otodom.pl/pl/oferta/mieszkanie-50m2-olimpia-port-swojczyce-ID3o8rS,NIE,1000,1,2,"ul. Ferdynanda Magellana, Wrocław",2017,inne,4250,do zamieszkania,50,2026-02-11
2026-02-08 08:46,Świetna lokalizacja | funkcjonalny układ | klimatyzacja – Pets frie...,2800,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-funkcjonalny-uklad-klimatyzacja-pets-frie-ID4A0pL,NIE,0,2,2,"ul. Legnicka, Wrocław",1956,miejskie,4000,do zamieszkania,39,2026-02-11
2026-02-08 08:46,Ulica Magellana ! Pełen Rozkład ! Super Wyposażone Umeblowane Okazja !,2800,https://www.otodom.pl/pl/oferta/ulica-magellana-pelen-rozklad-super-wyposazone-umeblowane-okazja-ID4zUh4,NIE,0,2,2,Wrocław,brak,miejskie,brak,do zamieszkania,50,2026-02-11
2026-02-08 08:46,Luksusowy apartament z ogromnym tarasem przy Rynku,13100,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-ogromnym-tarasem-przy-rynku-ID4yB1F,NIE,0,5,4,"ul. Kurzy Targ, Wrocław",brak,brak,brak,brak,170,2026-02-11
2026-02-08 08:46,od zaraz | Olimpia Port | Ostatnie piętro | Klima | Garaż | 0%,3290,https://www.otodom.pl/pl/oferta/od-zaraz-olimpia-port-ostatnie-pietro-klima-garaz-0-ID4zV4X,NIE,700,3,2,"ul. Marca Polo, Wrocław",2021,kotłownia,4000,brak,47.67,2026-02-11
2026-02-08 08:47,3 pokoje | Zakładowa Promenady Wrocławskie | bezpośrednio,3600,https://www.otodom.pl/pl/oferta/3-pokoje-zakladowa-promenady-wroclawskie-bezposrednio-ID4A0oW,NIE,0,1,3,Wrocław,2020,miejskie,5000,do zamieszkania,51.06,2026-02-11
2026-02-08 08:47,PL | UA | RU | Komfortowe 2 pokoje z balkonem i klimatyzacją | Pets OK,2800,https://www.otodom.pl/pl/oferta/pl-ua-ru-komfortowe-2-pokoje-z-balkonem-i-klimatyzacja-pets-ok-ID4A0o6,NIE,400,2,2,"ul. Zagrodnicza, Wrocław",brak,gazowe,2900,do zamieszkania,55,2026-02-11
2026-02-08 08:48,LOKUM DI TREVI - MIĘDZYLESKA - KOMFORTOWE Z BALKONEM,2700,https://www.otodom.pl/pl/oferta/lokum-di-trevi-miedzyleska-komfortowe-z-balkonem-ID4zIaR,NIE,800,2,2,"ul. Międzyleska, Wrocław",2015,miejskie,3500,do zamieszkania,45.4,2026-02-11
2026-02-08 08:48,dwupoziomowe | klima | garaż | 96 m2 | Rezydencja Bartoszowice,5000,https://www.otodom.pl/pl/oferta/dwupoziomowe-klima-garaz-96-m2-rezydencja-bartoszowice-ID4zNS1,NIE,1250,3,4,"ul. Partyzantów, Wrocław",brak,kotłownia,13300,do zamieszkania,96,2026-02-11
2026-02-08 08:48,Karłowice - 3 pokojowe mieszkanie do wynajęcia,3500,https://www.otodom.pl/pl/oferta/karlowice-3-pokojowe-mieszkanie-do-wynajecia-ID4zMUZ,NIE,1020,7,3,"ul. Rowerowa, Wrocław",brak,brak,5000,do zamieszkania,65,2026-02-11
2026-02-08 08:48,Kawalerka 32 m² | Balkon | Klimatyzacja | Pierwszy najem,2800,https://www.otodom.pl/pl/oferta/kawalerka-32-m-balkon-klimatyzacja-pierwszy-najem-ID4zFJa,NIE,400,brak,1,"ul. Braniborska, Wrocław",brak,miejskie,3000,brak,32,2026-02-11
2026-02-08 08:48,"WROCŁAW CENTRUM, OVO, PODWALE, 2 ROOMS, Rent PLN 3,000, fees PLN 1,200",3000,https://www.otodom.pl/pl/oferta/wroclaw-centrum-ovo-podwale-2-rooms-rent-pln-3-000-fees-pln-1-200-ID4zByC,NIE,985,4,2,"ul. Podwale, Wrocław",2016,miejskie,3500,do zamieszkania,43,2026-02-11
2026-02-08 08:48,Brak tytułu,0,https://www.otodom.pl/pl/oferta/nowe-mieszkania-na-wynajem-w-centrum-wroclawia-sprawdz-nasza-oferte-ID4yvKA,NIE,0,brak,brak,"ul. Kolejowa, Wrocław",brak,brak,brak,brak,85,2026-02-11
2026-02-08 08:49,"Kzryki, Gaj, Ul. Żegiestowska, 2-Pok.,39m2,Ip.",2950,https://www.otodom.pl/pl/oferta/kzryki-gaj-ul-zegiestowska-2-pok-39m2-ip-ID4zKKV,NIE,650,1,2,"ul. Żegiestowska, Wrocław",2023,brak,4000,do zamieszkania,39,2026-02-11
2026-02-08 08:49,STABŁOWICE - MIESZKANIE 2 pokoje z ogródkiem,2900,https://www.otodom.pl/pl/oferta/stablowice-mieszkanie-2-pokoje-z-ogrodkiem-ID4cTJv,NIE,950,0,2,Wrocław,2021,miejskie,3500,do zamieszkania,47.13,2026-02-11
2026-02-08 08:49,Studio premium z aneksem |odnowiona kamienica XIX w. | bez prowizji,2950,https://www.otodom.pl/pl/oferta/studio-premium-z-aneksem-odnowiona-kamienica-xix-w-bez-prowizji-ID4zOq4,NIE,690,4,1,"ul. Komandorska, Wrocław",1897,gazowe,4000,do zamieszkania,26,2026-02-11
2026-02-08 08:49,Nowoczesne 2-pokojowe mieszkanie z balkonem,2850,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-balkonem-ID49Cvk,NIE,680,8,2,"ul. Antoniego Słonimskiego, Wrocław",2019,miejskie,5000,do zamieszkania,39,2026-02-11
2026-02-08 08:50,2-pokoje Apartamentowiec 45m2 8min od rynku ul. Dmowskiego,2900,https://www.otodom.pl/pl/oferta/2-pokoje-apartamentowiec-45m2-8min-od-rynku-ul-dmowskiego-ID4w2QY,NIE,600,3,2,Wrocław,2016,miejskie,3000,do zamieszkania,45.5,2026-02-11
2026-02-08 08:50,Wynajmę Kawalerkę na ul. Hłaski,2100,https://www.otodom.pl/pl/oferta/wynajme-kawalerke-na-ul-hlaski-ID4lord,NIE,500,1,1,Wrocław,2005,kotłownia,4000,do zamieszkania,34.5,2026-02-11
2026-02-08 08:50,"2-pokojowe mieszkanie, Ołbin, Jaracza.Bez prowizji",2300,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-olbin-jaracza-bez-prowizji-ID4ba6Z,NIE,305,3,2,Wrocław,brak,brak,3000,brak,33,2026-02-11
2026-02-08 08:50,"Piękne mieszkanie 60 m, 3 pok. ""Akacjowy Zakątek""",3650,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-60-m-3-pok-akacjowy-zakatek-ID44Rx7,NIE,450,0,3,"ul. Ubocze, Wrocław",2016,gazowe,5000,do zamieszkania,60,2026-02-11
2026-02-08 08:50,Dwupoziomowe mieszkanie | 4 pokoje | 2 tarasy | Centrum | Bezpośrednio,4680,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-4-pokoje-2-tarasy-centrum-bezposrednio-ID4zVNa,NIE,752,4,4,"ul. gen. Jana Henryka Dąbrowskiego, Wrocław",2017,miejskie,5850,do zamieszkania,75.26,2026-02-11
2026-02-08 08:50,Kawalerka z oddzielną kuchnią i balkonem | Okolice PKP | BEZ PROWIZJI,2370,https://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-kuchnia-i-balkonem-okolice-pkp-bez-prowizji-ID4zVM3,NIE,331,3,1,"ul. gen. Jana Henryka Dąbrowskiego, Wrocław",2017,miejskie,2963,do zamieszkania,33.12,2026-02-11
2026-02-08 08:51,Dwupoziomowe | 3 pok z balkonem | okolice PKP | bezpośrednio,3400,https://www.otodom.pl/pl/oferta/dwupoziomowe-3-pok-z-balkonem-okolice-pkp-bezposrednio-ID4zNXL,NIE,634,4,3,"ul. gen. Jana Henryka Dąbrowskiego, Wrocław",2017,miejskie,4080,do zamieszkania,63.45,2026-02-11
2026-02-08 08:51,Okazja. Dwupokojowe ul. Traugutta 50 m2 Czynsz w cenie wynajmu,3200,https://www.otodom.pl/pl/oferta/okazja-dwupokojowe-ul-traugutta-50-m2-czynsz-w-cenie-wynajmu-ID35gSc,NIE,0,5,2,"ul. gen. Romualda Traugutta, Wrocław",brak,miejskie,3200,do zamieszkania,50,2026-02-11
2026-02-08 08:51,Nowoczesny apartament w centrum !,9900,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-centrum-ID4xWgI,NIE,1600,3,3,"ul. Księcia Witolda, Wrocław",2019,miejskie,14000,do zamieszkania,90,2026-02-11
2026-02-08 08:51,"TĘCZOWA, 2 pokoje + osobna kuchnia, 45 m2, garaż, dostępne od zaraz",3250,https://www.otodom.pl/pl/oferta/teczowa-2-pokoje-osobna-kuchnia-45-m2-garaz-dostepne-od-zaraz-ID4zW42,NIE,792,7,2,"ul. Tęczowa, Wrocław",2019,miejskie,4000,do zamieszkania,45,2026-02-11
2026-02-08 08:51,Mieszkanie 2-pokojowe z tarasem w Sercu Miasta,3200,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-tarasem-w-sercu-miasta-ID4zp48,NIE,1300,1,2,"ul. Łaciarska, Wrocław",brak,brak,5000,brak,55,2026-02-11
2026-02-08 08:52,Przytulne 2 pokojowe mieszkanie,1900,https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-ID4zUxo,NIE,850,4,2,"ul. Dworcowa, Wrocław",brak,miejskie,3200,do zamieszkania,36,2026-02-11
2026-02-08 08:52,"BEZ PROWIZJI Komfortowe, z tarasem (79.98m2) i komórką lokatorską",2600,https://www.otodom.pl/pl/oferta/bez-prowizji-komfortowe-z-tarasem-79-98m2-i-komorka-lokatorska-ID4zecl,NIE,1330,0,2,"ul. Artura Młodnickiego, Wrocław",2001,miejskie,4430,do zamieszkania,48.7,2026-02-11
2026-02-08 08:52,2- Pokoje/ Rozkład/Balkon,2500,https://www.otodom.pl/pl/oferta/2-pokoje-rozklad-balkon-ID4yPCx,NIE,900,3,2,"ul. Gorlicka, Wrocław",2010,miejskie,3400,do zamieszkania,50,2026-02-11
2026-02-08 08:52,4-pokojowy  Apartament obok Ogrodu Botanicznego,6000,https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-obok-ogrodu-botanicznego-ID4zdMt,NIE,1500,2,4,"ul. Henryka Sienkiewicza, Wrocław",2019,miejskie,7500,do zamieszkania,75,2026-02-11
2026-02-08 08:52,Mieszkanie 2-pokojowe + garaż i komórka w cenie,2500,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-garaz-i-komorka-w-cenie-ID4zdEX,NIE,810,2,2,"ul. Zatorska, Wrocław",2011,kotłownia,3000,do zamieszkania,49,2026-02-11
2026-02-08 08:52,"Сдам! 2 pok mieszkanie Krzyki , Wrocław",2600,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-krzyki-wroclaw-ID4zUb9,NIE,700,2,2,"Krzysztofa Komedy, Wrocław",2022,miejskie,3500,do zamieszkania,50,2026-02-11
2026-02-08 08:53,Rynek - ul. Ruska - 2-pokojowe z balkonem,2500,https://www.otodom.pl/pl/oferta/rynek-ul-ruska-2-pokojowe-z-balkonem-ID4A0ji,NIE,820,3,2,"ul. Ruska, Wrocław",brak,miejskie,brak,do zamieszkania,51,2026-02-11
2026-02-08 08:53,3 pokoje/osobna kuchnia/64m2/balkon/ul. Sienkiewicza,3000,https://www.otodom.pl/pl/oferta/3-pokoje-osobna-kuchnia-64m2-balkon-ul-sienkiewicza-ID4zTIu,NIE,1000,4,3,"ul. Henryka Sienkiewicza, Wrocław",brak,miejskie,4500,do zamieszkania,64,2026-02-11
2026-02-08 08:53,Kawalerka na Brochowie os. Parkowe,2300,https://www.otodom.pl/pl/oferta/kawalerka-na-brochowie-os-parkowe-ID4A0iY,NIE,400,0,1,"ul. Semaforowa, Wrocław",2008,gazowe,3000,do zamieszkania,39,2026-02-11
2026-02-08 08:53,Apartament 3p. Jesionowa Innova 17piętro garderoba,4800,https://www.otodom.pl/pl/oferta/apartament-3p-jesionowa-innova-17pietro-garderoba-ID44olh,NIE,1150,10,3,Wrocław,2019,miejskie,5950,do zamieszkania,70,2026-02-11
2026-02-08 08:54,"Mieszkanie, 39 m², Wrocław",2800,https://www.otodom.pl/pl/oferta/mieszkanie-39-m-wroclaw-ID4A0hg,NIE,0,2,2,Wrocław,brak,inne,brak,do zamieszkania,39,2026-02-11
2026-02-08 08:54,"Angel-2 pok,balkon, klimatyzacja, komórka lok-1.03",3300,https://www.otodom.pl/pl/oferta/angel-2-pok-balkon-klimatyzacja-komorka-lok-1-03-ID4A0fy,NIE,782,3,2,"ul. Walońska, Wrocław",2012,miejskie,3500,do zamieszkania,45.45,2026-02-11
2026-02-08 08:55,Wrocław Stare-Miasto 2 pokojowe tuż przy Rynku,3100,https://www.otodom.pl/pl/oferta/wroclaw-stare-miasto-2-pokojowe-tuz-przy-rynku-ID4jlRn,NIE,800,0,2,Wrocław,1960,miejskie,4000,do zamieszkania,50,2026-02-11
2026-02-08 08:55,"Mieszkanie 2 pokojowe (50m2), wynajem, blisko Centrum",3400,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-50m2-wynajem-blisko-centrum-ID4ucfW,NIE,742,7,2,"ul. Rychtalska, Wrocław",2020,miejskie,4000,do zamieszkania,50,2026-02-11
2026-02-08 08:55,2 pokoje/35m2/Wysoki standard/Nowe budownictwo,2399,https://www.otodom.pl/pl/oferta/2-pokoje-35m2-wysoki-standard-nowe-budownictwo-ID4A0f3,NIE,600,2,2,Wrocław,2024,miejskie,brak,do zamieszkania,35,2026-02-11
2026-02-08 08:55,Kawalerka bezp. od Właściciela 1800zl Nadodrz,2450,https://www.otodom.pl/pl/oferta/kawalerka-bezp-od-wlasciciela-1800zl-nadodrz-ID48zRl,NIE,2000,0,1,"ul. Kazimierza Jagiellończyka, Wrocław",1930,miejskie,2000,do zamieszkania,25,2026-02-11
2026-02-08 08:55,"Mieszkanie 70m2, 3 pokoje,  Poświętne-Kamieńskiego, winda, opcja garaż",3800,https://www.otodom.pl/pl/oferta/mieszkanie-70m2-3-pokoje-poswietne-kamienskiego-winda-opcja-garaz-ID4zRiD,NIE,630,4,3,"ul. Henryka Michała Kamieńskiego, Wrocław",2010,miejskie,5000,do zamieszkania,70,2026-02-11
2026-02-08 08:55,"3 pokoje po remoncie | Centrum Wrocławia | ul. Gwarna | 58,6 m²",4000,https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-centrum-wroclawia-ul-gwarna-58-6-m-ID4A0cD,NIE,750,1,3,"ul. Gwarna, Wrocław",1985,miejskie,5000,do zamieszkania,58.6,2026-02-11
2026-02-08 08:56,"Mieszkanie dla seniorów (1 lub 2 osoby), wynajem długoterminowy",2900,https://www.otodom.pl/pl/oferta/mieszkanie-dla-seniorow-1-lub-2-osoby-wynajem-dlugoterminowy-ID4A0c5,NIE,620,5,2,Wrocław,2012,miejskie,2900,do zamieszkania,43.2,2026-02-11
2026-02-08 08:56,Angel City | 2 MP | Siłownia | Spa | Przy rzece,3999,https://www.otodom.pl/pl/oferta/angel-city-2-mp-silownia-spa-przy-rzece-ID4A0c4,NIE,1300,1,2,"ul. Walońska, Wrocław",2022,miejskie,6000,do zamieszkania,57,2026-02-11
2026-02-08 08:56,Do wynajęcia mieszkanie 2-pokojowe – Krzyki,2500,https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-2-pokojowe-krzyki-ID4A09L,NIE,650,1,2,"ul. Gajowicka, Wrocław",brak,brak,4000,brak,40,2026-02-11
2026-02-08 08:56,2 pokoje z aneksem/40m2/balkon/ciepłe/blisko do centrum/ul. Spiżowa,2400,https://www.otodom.pl/pl/oferta/2-pokoje-z-aneksem-40m2-balkon-cieple-blisko-do-centrum-ul-spizowa-ID4zh0M,NIE,800,1,2,"ul. Spiżowa, Wrocław",brak,miejskie,3600,do zamieszkania,40.5,2026-02-11
2026-02-08 08:57,2 Pokoje na Przedmieściu Oławskim | Osobny Garaż,2800,https://www.otodom.pl/pl/oferta/2-pokoje-na-przedmiesciu-olawskim-osobny-garaz-ID4zPVd,NIE,0,3,2,"ul. Szybka, Wrocław",brak,miejskie,brak,do zamieszkania,44,2026-02-11
2026-02-08 08:57,Cicha i przytulna Kawalerka Nowe Osiedle,2000,https://www.otodom.pl/pl/oferta/cicha-i-przytulna-kawalerka-nowe-osiedle-ID4mVqp,NIE,350,2,1,"ul. Perkusyjna, Wrocław",2012,gazowe,2000,do zamieszkania,27,2026-02-11
2026-02-08 08:57,"Do wynajęcia jasna kawalerka na Jagodnie, ul. Drabika",2099,https://www.otodom.pl/pl/oferta/do-wynajecia-jasna-kawalerka-na-jagodnie-ul-drabika-ID4zz2l,NIE,500,3,1,Wrocław,brak,miejskie,2600,brak,25,2026-02-11
2026-02-08 08:57,"Nowe 2-pokojowe mieszkanie 45 m² — Wrocław, Popowice",3300,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-45-m-wroclaw-popowice-ID4zz1H,NIE,700,10,2,"ul. Białowieska, Wrocław",2024,miejskie,4000,do zamieszkania,45,2026-02-11
2026-02-08 08:57,Ołtaszyn- przestronne mieszkanie do wynajęcia,3500,https://www.otodom.pl/pl/oferta/oltaszyn-przestronne-mieszkanie-do-wynajecia-ID4dkAk,NIE,850,2,3,"ul. Brylantowa, Wrocław",2015,gazowe,10000,do zamieszkania,68,2026-02-11
2026-02-08 08:58,Konfortowe 2-pokojowe mieszkanie do wynajęcia,3820,https://www.otodom.pl/pl/oferta/konfortowe-2-pokojowe-mieszkanie-do-wynajecia-ID4A06O,NIE,820,3,2,Wrocław,2022,miejskie,3820,do zamieszkania,45,2026-02-11
2026-02-08 08:58,Przestronne 3 pok.70 m² |Antresola |Garaż w cenie!,3250,https://www.otodom.pl/pl/oferta/przestronne-3-pok-70-m-antresola-garaz-w-cenie-ID4A06P,NIE,914,2,3,"ul. Ołtaszyńska, Wrocław",2008,miejskie,4000,do zamieszkania,70,2026-02-11
2026-02-08 08:58,nowy apartament os. Małe Wilczyce Wrocław,5500,https://www.otodom.pl/pl/oferta/nowy-apartament-os-male-wilczyce-wroclaw-ID4k1Rn,NIE,900,1,5,Wrocław,2023,gazowe,5500,do zamieszkania,104,2026-02-11
2026-02-08 08:58,2 Pokoje/Planty Racławickie/wysoki standard,2900,https://www.otodom.pl/pl/oferta/2-pokoje-planty-raclawickie-wysoki-standard-ID4A05F,NIE,600,1,2,"Wichrowa, Wrocław",2022,miejskie,3500,brak,45,2026-02-11
2026-02-08 08:58,3-POKOJOWY KLIMATYZOWANY APARTAMENT W PRESTIŻOWEJ INWESTYCJI QUORUM,4300,https://www.otodom.pl/pl/oferta/3-pokojowy-klimatyzowany-apartament-w-prestizowej-inwestycji-quorum-ID4A05y,NIE,1000,4,3,"ul. gen. Władysława Sikorskiego, Wrocław",2024,miejskie,brak,do zamieszkania,60,2026-02-11
2026-02-08 08:58,Nowoczesne studio na Pilczycach,2200,https://www.otodom.pl/pl/oferta/nowoczesne-studio-na-pilczycach-ID4A059,NIE,380,6,1,"ul. Lotnicza, Wrocław",1981,miejskie,2800,do zamieszkania,22,2026-02-11
2026-02-08 08:59,Exclusive Apartment in Villa,22000,https://www.otodom.pl/pl/oferta/exclusive-apartment-in-villa-ID4vBvY,NIE,0,0,5,"ul. Kazimierza Bartla, Wrocław",2022,miejskie,0,do zamieszkania,125,2026-02-11
2026-02-08 08:59,Mieszkanie Z Antresolą - Strachowice - Lotnisko,2200,https://www.otodom.pl/pl/oferta/mieszkanie-z-antresola-strachowice-lotnisko-ID4yvvE,NIE,800,2,1,"ul. Władysława Zarembowicza, Wrocław",2022,brak,3000,brak,32,2026-02-11
2026-02-08 08:59,Mieszkanie 2-pok I Centrum I  ul. Braniborska,2900,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-i-centrum-i-ul-braniborska-ID4zCN6,NIE,800,1,2,"ul. Braniborska, Wrocław",brak,brak,4300,brak,35,2026-02-11
2026-02-08 08:59,"Nowowiejska, bezpośrednio, ogrzew. miejskie, od zaraz, osobna kuchnia",2100,https://www.otodom.pl/pl/oferta/nowowiejska-bezposrednio-ogrzew-miejskie-od-zaraz-osobna-kuchnia-ID4n3Ll,NIE,801,3,1,"ul. Nowowiejska, Wrocław",brak,miejskie,2000,do zamieszkania,32,2026-02-11
2026-02-08 09:00,Przestronne 3 pok| PetsFriendly | Bez prowizji | Promenady Wrocławskie,3290,https://www.otodom.pl/pl/oferta/przestronne-3-pok-petsfriendly-bez-prowizji-promenady-wroclawskie-ID4zV7r,NIE,820,1,3,"ul. Zakładowa, Wrocław",2020,miejskie,brak,do zamieszkania,51.61,2026-02-11
2026-02-08 09:00,"Stylowe 60m2 przy Rynku, balkon, 2 pokoje i kuchnia, wolne od zaraz",3200,https://www.otodom.pl/pl/oferta/stylowe-60m2-przy-rynku-balkon-2-pokoje-i-kuchnia-wolne-od-zaraz-ID4z6Qk,NIE,600,1,2,"ul. Szybka, Wrocław",2014,miejskie,5000,do zamieszkania,60,2026-02-11
2026-02-08 09:00,2 pokoje | PetsFriendly | Balkon | Przy Odrze | Kleczków | Od zaraz!,2690,https://www.otodom.pl/pl/oferta/2-pokoje-petsfriendly-balkon-przy-odrze-kleczkow-od-zaraz-ID4zZZY,NIE,700,6,1,"ul. Zakładowa, Wrocław",brak,miejskie,brak,do zamieszkania,38.96,2026-02-11
2026-02-08 09:01,2 pokoje - balkon/klima/internet/garaż -ZWYCIĘSKA 3- BEZ PROWIZJI!,2900,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-klima-internet-garaz-zwycieska-3-bez-prowizji-ID4zSui,NIE,845,3,2,"ul. Zwycięska, Wrocław",2024,brak,4545,do zamieszkania,39,2026-02-11
2026-02-08 09:01,Mieszkanie dwupokojowe - klima/balkon/garaż - Zwycięska 3 BEZ PROWIZJI,2900,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-klima-balkon-garaz-zwycieska-3-bez-prowizji-ID4zT8L,NIE,945,4,2,"ul. Zwycięska, Wrocław",2024,brak,4545,do zamieszkania,38,2026-02-11
2026-02-08 09:01,Studio obok Galerii Dominikańskiej - budynek OVO,2250,https://www.otodom.pl/pl/oferta/studio-obok-galerii-dominikanskiej-budynek-ovo-ID4zTfo,NIE,750,4,1,"ul. Podwale, Wrocław",brak,brak,3500,do zamieszkania,27,2026-02-11
2026-02-08 09:01,MAGNOLIA - ul. Legnicka 60c - kawalerka 16 m2,2120,https://www.otodom.pl/pl/oferta/magnolia-ul-legnicka-60c-kawalerka-16-m2-ID4zVUM,NIE,630,2,1,"ul. Legnicka, Wrocław",2022,miejskie,3250,do zamieszkania,16.3,2026-02-11
2026-02-08 09:01,Magnolia - kawalerka - PETS FRIENDLY,2280,https://www.otodom.pl/pl/oferta/magnolia-kawalerka-pets-friendly-ID4zVVd,NIE,580,2,1,"ul. Legnicka, Wrocław",2023,miejskie,3360,do zamieszkania,18,2026-02-11
2026-02-08 09:01,BLISKO CENTRUM! Nowoczesne 2-pokojowe mieszkanie - ul. Na Grobli,2900,https://www.otodom.pl/pl/oferta/blisko-centrum-nowoczesne-2-pokojowe-mieszkanie-ul-na-grobli-ID4zY9h,NIE,900,1,2,"ul. Na Grobli, Wrocław",brak,miejskie,4550,brak,45,2026-02-11
2026-02-08 09:01,BLISKO CENTRUM - kawalerka przy ul. Na Grobli,2175,https://www.otodom.pl/pl/oferta/blisko-centrum-kawalerka-przy-ul-na-grobli-ID4zY9z,NIE,770,1,1,"ul. Na Grobli, Wrocław",brak,miejskie,3445,do zamieszkania,25,2026-02-11
2026-02-08 09:02,2 pokoje - balkon/klima/internet/garaż -ZWYCIĘSKA 3- BEZ PROWIZJI!,3100,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-klima-internet-garaz-zwycieska-3-bez-prowizji-ID4zYxF,NIE,930,1,2,"ul. Zwycięska, Wrocław",2024,brak,4780,do zamieszkania,48,2026-02-11
2026-02-08 09:02,Apartament 3-pokojowy na Kępie Mieszczańskiej| PetFriendly| od 16.02,4000,https://www.otodom.pl/pl/oferta/apartament-3-pokojowy-na-kepie-mieszczanskiej-petfriendly-od-16-02-ID4zOqv,NIE,814,5,3,"ul. Romana Dmowskiego, Wrocław",2019,miejskie,brak,do zamieszkania,55,2026-02-11
2026-02-08 09:02,"Do wynajęcia | 58 m² | 3 pok. | Ołtaszyn, ul. Łubinowa | klimatyzacja",3500,https://www.otodom.pl/pl/oferta/do-wynajecia-58-m-3-pok-oltaszyn-ul-lubinowa-klimatyzacja-ID4zZYn,NIE,550,2,3,"ul. Łubinowa, Wrocław",2008,miejskie,brak,do zamieszkania,58,2026-02-11
2026-02-08 09:02,Nowoczesne 3-pokojowe mieszkanie | 52 m²,4200,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-52-m-ID4vcw5,NIE,850,3,3,"ul. Jedności Narodowej, Wrocław",2023,miejskie,5000,do zamieszkania,52,2026-02-11
