data_pobrania,tytul,cena,link,aneks,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-09 04:43,"Nowoczesne 2-pokojowe mieszkanie z balkonem, 40m2 | Pierwszy najem",3000,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-balkonem-40m2-pierwszy-najem-ID4A0Ne,TAK,560,4,2,"ul. Braniborska, Wrocław",2025,miejskie,3000,brak,40,2026-02-14
2026-02-09 04:45,"Mieszkanie 3-pokojowe, Wrocław Muchobór Wielki",3200,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-wroclaw-muchobor-wielki-ID4f2s7,NIE,830,1,3,"ul. Marka Hłaski, Wrocław",brak,miejskie,3500,brak,58,2026-02-14
2026-02-09 04:51,2 pokoje | Oporów | garaż | balkon | zieleń,2500,https://www.otodom.pl/pl/oferta/2-pokoje-oporow-garaz-balkon-zielen-ID4A0Jx,TAK,640,1,2,"ul. Jordanowska, Wrocław",2020,boiler_room,2500,brak,35.5,2026-02-14
2026-02-09 15:34,558671,2700,https://www.otodom.pl/pl/oferta/558671-ID4A1Rs,TAK,850,4,2,"al. Wiśniowa, Wrocław",brak,brak,4000,brak,40,2026-02-14
2026-02-09 15:36,ul.Oficerska 2-pok 60 m2 *Parking* Klima od zaraz *PARK AVENUE *,4150,https://www.otodom.pl/pl/oferta/ul-oficerska-2-pok-60-m2-parking-klima-od-zaraz-park-avenue-ID4A1OY,NIE,0,1,2,"ul. Oficerska, Wrocław",brak,miejskie,brak,brak,60,2026-02-14
2026-02-09 15:38,Mieszkanie Samo Centrum Wrocławia,4200,https://www.otodom.pl/pl/oferta/mieszkanie-samo-centrum-wroclawia-ID4A1L5,NIE,590,2,2,"pl. Solny, Wrocław",brak,brak,5000,brak,48,2026-02-14
2026-02-09 15:43,Studio Z Balkonem Przy Jesionowej,2100,https://www.otodom.pl/pl/oferta/studio-z-balkonem-przy-jesionowej-ID4A1Jo,TAK,650,7,1,"ul. Jesionowa, Wrocław",2016,miejskie,brak,brak,30,2026-02-14
2026-02-09 15:47,"Śliczna kawalerka, osiedle Na Ustroniu",2200,https://www.otodom.pl/pl/oferta/sliczna-kawalerka-osiedle-na-ustroniu-ID42vmd,TAK,590,2,2,Wrocław,2019,boiler_room,2200,brak,36,2026-02-14
2026-02-09 15:48,Kawalerka z balkonem | okolice ul. Pomorskiej,2350,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-okolice-ul-pomorskiej-ID4qQys,NIE,500,5,1,"ul. Podwórcowa, Wrocław",2017,miejskie,brak,brak,29,2026-02-14
2026-02-09 15:52,2 pok. | Balkon | Garaż | Komórka | Pierwszy najem,3600,https://www.otodom.pl/pl/oferta/2-pok-balkon-garaz-komorka-pierwszy-najem-ID4A1Gr,TAK,0,1,2,"ul. Kazimierza Michalczyka, Wrocław",2025,miejskie,brak,brak,51,2026-02-14
2026-02-09 15:54,Przytulne 3-pok | Rynek - Galeria Dominikańska,3150,https://www.otodom.pl/pl/oferta/przytulne-3-pok-rynek-galeria-dominikanska-ID4A1Gh,TAK,0,7,3,"ul. Biskupia, Wrocław",brak,miejskie,brak,brak,55,2026-02-14
2026-02-09 16:05,3 pokoje w rozkładzie|Oporów|,3600,https://www.otodom.pl/pl/oferta/3-pokoje-w-rozkladzie-oporow-ID4A1F1,NIE,845,1,3,"ul. Wiejska, Wrocław",2017,brak,5500,brak,57.6,2026-02-14
2026-02-09 16:08,Do wynajęcie mieszkanie 2 pokojowe,2300,https://www.otodom.pl/pl/oferta/do-wynajecie-mieszkanie-2-pokojowe-ID4A1En,TAK,340,2,2,"ul. Przyjaźni, Wrocław",2007,miejskie,2300,brak,33,2026-02-14
2026-02-09 16:11,"Przy pl. Bema - 3 pokoje, balkon, klimatyzacja, po remoncie",3000,https://www.otodom.pl/pl/oferta/przy-pl-bema-3-pokoje-balkon-klimatyzacja-po-remoncie-ID4A1B0,TAK,1000,5,3,"ul. Jana Kilińskiego, Wrocław",1992,miejskie,4000,brak,45,2026-02-14
2026-02-09 16:17,"3 pokoje z balkonem, komórką i garażem - Krakowska",2600,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-komorka-i-garazem-krakowska-ID4A1z8,TAK,1200,3,3,"ul. Krakowska, Wrocław",2020,miejskie,brak,brak,52.75,2026-02-14
2026-02-09 16:29,Nowoczesne 2-pokojowe mieszkanie na ul. Łowieckiej,2799,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-na-ul-lowieckiej-ID4A1xd,NIE,550,5,2,"ul. Łowiecka, Wrocław",brak,brak,3000,brak,39,2026-02-14
2026-02-09 16:31,Studio Z Antresolą Przy Pereca,2400,https://www.otodom.pl/pl/oferta/studio-z-antresola-przy-pereca-ID4A1vV,TAK,350,0,1,"pl. Icchaka Lejba Pereca, Wrocław",1880,electrical,brak,brak,28,2026-02-14
2026-02-09 16:41,3-pok | 2-poziomowe | Balkon | Fashion Outlet,3199,https://www.otodom.pl/pl/oferta/3-pok-2-poziomowe-balkon-fashion-outlet-ID4A1sq,TAK,0,3,3,"ul. Marka Hłaski, Wrocław",2007,miejskie,brak,brak,60,2026-02-14
2026-02-09 16:43,Rozkładowe 2 pok. mieszkanie | Komórka i Parking 2,2500,https://www.otodom.pl/pl/oferta/rozkladowe-2-pok-mieszkanie-komorka-i-parking-2-ID4A1sl,NIE,0,5,2,"ul. Tęczowa, Wrocław",2009,miejskie,brak,brak,52,2026-02-14
2026-02-09 16:49,Nowoczesny apartament przy Rynku | 2-4 miesiące na,2800,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-przy-rynku-2-4-miesiace-na-ID4A1si,TAK,0,2,2,"ul. Szewska, Wrocław",brak,miejskie,brak,brak,38,2026-02-14
2026-02-09 16:51,63 m²| 3 pokoje| Taras 12 m²| Klimatyzacja| Garaż| Krzyki – ul. Nyska,3900,https://www.otodom.pl/pl/oferta/63-m-3-pokoje-taras-12-m-klimatyzacja-garaz-krzyki-ul-nyska-ID4A1pJ,TAK,1100,5,3,"ul. Nyska, Wrocław",brak,miejskie,10000,brak,63,2026-02-14
2026-02-09 16:55,Piękny apartament z ogródkiem - Dożynkowa,3300,https://www.otodom.pl/pl/oferta/piekny-apartament-z-ogrodkiem-dozynkowa-ID4w53P,NIE,700,0,2,"ul. Dożynkowa, Wrocław",2021,miejskie,3000,brak,45,2026-02-14
2026-02-09 16:59,3-poojowy apartament pl. Jana Pawła II,4200,https://www.otodom.pl/pl/oferta/3-poojowy-apartament-pl-jana-pawla-ii-ID4A1p3,NIE,1080,4,3,Wrocław,2020,miejskie,brak,brak,59,2026-02-14
2026-02-09 17:20,"Do wynajęcia mieszkanie - Wrocław, ul. Na Szańcach 8 d m. 7",4500,https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-wroclaw-ul-na-szancach-8-d-m-7-ID4A1ku,NIE,2100,1,3,"ul. Na Szańcach, Wrocław",brak,miejskie,brak,brak,61,2026-02-14
2026-02-09 17:22,Angel River | Loftowa kawalerka | 32 m2,2600,https://www.otodom.pl/pl/oferta/angel-river-loftowa-kawalerka-32-m2-ID4A1jM,TAK,300,9,1,"ul. Walońska, Wrocław",2019,miejskie,3000,brak,25,2026-02-14
2026-02-09 17:27,"3 oddzielne pokoje, 65m2, ul. Mosiężna",2800,https://www.otodom.pl/pl/oferta/3-oddzielne-pokoje-65m2-ul-mosiezna-ID4A1fO,NIE,800,2,3,"ul. Mosiężna, Wrocław",2012,miejskie,2800,brak,65,2026-02-14
2026-02-11 09:21,Premium apartament z dużym balkonem,3900,https://www.otodom.pl/pl/oferta/premium-apartament-z-duzym-balkonem-ID4oM8s,NIE,1100,2,2,"ul. Walońska, Wrocław",2023,miejskie,5000,brak,45,2026-02-14
2026-02-11 11:15,"Przestronne i wygodne, 2 pok. w odnowionej kamiennicy przy Nadodrzu.",2800,https://www.otodom.pl/pl/oferta/przestronne-i-wygodne-2-pok-w-odnowionej-kamiennicy-przy-nadodrzu-ID4ypDU,NIE,350,2,2,"ul. św. Wincentego, Wrocław",1900,gazowe,3000,brak,42,2026-02-14
2026-02-11 11:24,"Dwa balkony, klimatyzacja, rolety",2600,https://www.otodom.pl/pl/oferta/dwa-balkony-klimatyzacja-rolety-ID4A2sF,NIE,1000,1,2,"ul. Strzegomska, Wrocław",2010,miejskie,3900,brak,55.6,2026-02-14
2026-02-11 11:26,Komfortowa kawalerka|Osobna kuchnia|Ogród|Parking,2300,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-osobna-kuchnia-ogrod-parking-ID4A2su,NIE,700,0,1,Wrocław,2017,miejskie,3000,brak,32,2026-02-14
2026-02-11 11:29,Mieszkanie 4 pokojowe | garaż | Oporów,3900,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-garaz-oporow-ID4A2r0,TAK,800,2,4,"ul. Ibn Siny Awicenny, Wrocław",brak,miejskie,3900,brak,71,2026-02-14
2026-02-11 11:37,2 Pokoje | ul. Rumiankowa | Z Dużym Ogrodem i Garderobą,2800,https://www.otodom.pl/pl/oferta/2-pokoje-ul-rumiankowa-z-duzym-ogrodem-i-garderoba-ID4A1q5,NIE,900,0,2,"ul. Rumiankowa, Wrocław",brak,gazowe,3700,brak,53,2026-02-14
2026-02-11 11:39,Kawalerka w Centrum Wrocławia do WYNAJĘCIA,2200,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-wroclawia-do-wynajecia-ID4A2nN,NIE,300,3,1,Wrocław,1960,miejskie,brak,brak,20,2026-02-14
2026-02-11 11:47,Borek. Blisko Parku Południowego,2990,https://www.otodom.pl/pl/oferta/borek-blisko-parku-poludniowego-ID4A2kP,NIE,0,6,3,"pl. Powstańców Śląskich, Wrocław",1980,brak,4000,brak,50,2026-02-14
2026-02-11 11:51,Mieszkanie 2 pokojowe  PET FRIENDLY! Voucher 1200 zł!,2400,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-pet-friendly-voucher-1200-zl-ID4yzrp,TAK,800,3,2,"ul. Buforowa, Wrocław",2022,miejskie,3800,brak,36,2026-02-14
2026-02-11 11:54,3 Pokojowe 68m2 | Zwycięska | Partynice |Od Zaraz,3800,https://www.otodom.pl/pl/oferta/3-pokojowe-68m2-zwycieska-partynice-od-zaraz-ID4A2iM,TAK,0,2,3,"ul. Zwycięska, Wrocław",brak,brak,brak,brak,68,2026-02-14
2026-02-11 11:56,super lokalizacja/kawalerka/osobna kuchnia/balkon,2500,https://www.otodom.pl/pl/oferta/super-lokalizacja-kawalerka-osobna-kuchnia-balkon-ID4A2hD,NIE,550,1,1,"ul. Jana Długosza, Wrocław",2006,miejskie,4000,brak,32,2026-02-14
2026-02-11 11:57,"Mieszkanie w okolicy Magnolii ul. Wejherowska 31m², parking, winda",1700,https://www.otodom.pl/pl/oferta/mieszkanie-w-okolicy-magnolii-ul-wejherowska-31m-parking-winda-ID4A2gC,TAK,400,2,1,"ul. Wejherowska, Wrocław",2011,miejskie,2100,brak,31,2026-02-14
2026-02-11 12:07,Mieszkanie 1 pokojowe do wynajęcia Jagodno ul. Drabika komfortowe nowe,2000,https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-do-wynajecia-jagodno-ul-drabika-komfortowe-nowe-ID4A2g0,NIE,480,2,1,Wrocław,2023,miejskie,brak,brak,28,2026-02-14
2026-02-11 12:11,Ołtaszyn | Garaż | Wysoki standard!,5300,https://www.otodom.pl/pl/oferta/oltaszyn-garaz-wysoki-standard-ID4A2d8,NIE,800,2,4,"ul. gen. Stanisława Maczka, Wrocław",2006,miejskie,8000,brak,114,2026-02-14
2026-02-11 12:16,"Rychtalska/Promenady Wrocławskie, umeblowana kawalerka z balkonem!",2300,https://www.otodom.pl/pl/oferta/rychtalska-promenady-wroclawskie-umeblowana-kawalerka-z-balkonem-ID4A27e,NIE,500,3,1,"ul. Rychtalska, Wrocław",2019,miejskie,2800,brak,25,2026-02-14
2026-02-11 12:20,Do wynajecia 2 pokoje z loggią na Popowicach,2400,https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokoje-z-loggia-na-popowicach-ID4A24P,TAK,500,8,2,"ul. Bobrza, Wrocław",brak,miejskie,3000,brak,33,2026-02-14
2026-02-11 12:21,Przestronne 60 m² z klimatyzacją | Garaż |,4150,https://www.otodom.pl/pl/oferta/przestronne-60-m-z-klimatyzacja-garaz-ID4A23h,NIE,800,1,2,"ul. Oficerska, Wrocław",2012,miejskie,5150,brak,60,2026-02-14
2026-02-11 12:25,2 pokoje z balkonem – Krzyki|BEZPOŚREDNIO |dostępne od 1.03.2026,2800,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-krzyki-bezposrednio-dostepne-od-1-03-2026-ID4A21v,NIE,800,5,2,"ul. Żegiestowska, Wrocław",2016,miejskie,3000,brak,46,2026-02-14
2026-02-11 12:26,Mieszkanie na wynajem 3 pok| 2-balkony |Stabłowice,3250,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-3-pok-2-balkony-stablowice-ID4A1ZP,TAK,900,1,3,"Zawidowska, Wrocław",brak,brak,brak,brak,72,2026-02-14
2026-02-11 12:32,2pok. nowe bud. | ul. Zielna | 12min do Placu Grunwaldzkiego! parking,2400,https://www.otodom.pl/pl/oferta/2pok-nowe-bud-ul-zielna-12min-do-placu-grunwaldzkiego-parking-ID4A1Z6,TAK,525,1,2,"ul. Zielna, Wrocław",2006,miejskie,3100,brak,42,2026-02-14
2026-02-11 12:36,NOWY Apartament nad Rzeką! Pierwszy Najem! Od Zaraz!,5000,https://www.otodom.pl/pl/oferta/nowy-apartament-nad-rzeka-pierwszy-najem-od-zaraz-ID4A1VU,TAK,792,3,3,"ul. Kazimierza Michalczyka, Wrocław",2025,miejskie,5000,brak,70,2026-02-14
2026-02-11 12:43,PL | UA | RU Przytulne mieszkanie | 30 m2 | blisko centrum | od zaraz,2399,https://www.otodom.pl/pl/oferta/pl-ua-ru-przytulne-mieszkanie-30-m2-blisko-centrum-od-zaraz-ID4A1Wn,TAK,550,4,2,"ul. Stanisława Więckowskiego, Wrocław",brak,miejskie,3100,brak,30,2026-02-14
2026-02-11 12:47,od zaraz * 5 pokoi Dwupoziomowe Balkon Garaż *Klima*ul.GrotaRoweckiego,5700,https://www.otodom.pl/pl/oferta/od-zaraz-5-pokoi-dwupoziomowe-balkon-garaz-klimaul-grotaroweckiego-ID4A1UF,TAK,0,1,5,"ul. gen. Stefana Grota-Roweckiego, Wrocław",brak,gazowe,brak,brak,110,2026-02-14
2026-02-11 12:50,"Kawalerka na Krzykach, ogrodzony teren",2100,https://www.otodom.pl/pl/oferta/kawalerka-na-krzykach-ogrodzony-teren-ID4A1To,NIE,700,2,1,"ul. Skarbowców, Wrocław",2004,miejskie,brak,brak,30,2026-02-14
2026-02-11 12:52,Studio 35 m2 z balkonem/ Nadodrze / Żeromskiego,2200,https://www.otodom.pl/pl/oferta/studio-35-m2-z-balkonem-nadodrze-zeromskiego-ID4A1Sf,NIE,615,5,1,"ul. Stefana Żeromskiego, Wrocław",2000,miejskie,brak,brak,35,2026-02-14
